modbus_func,register_address,register_sweep_count,label
READ_HOLDING_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,600,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,700,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,800,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,900,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,500,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,0,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_HOLDING_REGISTERS,100,10,benign
READ_HOLDING_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,200,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,300,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,400,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_HOLDING_REGISTERS,500,10,benign
READ_HOLDING_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,600,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,700,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,800,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,900,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,500,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,0,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_HOLDING_REGISTERS,100,10,benign
READ_HOLDING_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,200,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,300,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,400,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_HOLDING_REGISTERS,500,10,benign
READ_HOLDING_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,600,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,700,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,800,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,900,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,500,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,0,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_HOLDING_REGISTERS,100,10,benign
READ_HOLDING_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,200,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,300,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,400,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_HOLDING_REGISTERS,500,10,benign
READ_HOLDING_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,600,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,700,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,800,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,900,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,500,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,0,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_HOLDING_REGISTERS,100,10,benign
READ_HOLDING_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,200,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,300,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,400,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_HOLDING_REGISTERS,500,10,benign
READ_HOLDING_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,600,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,700,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,800,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,900,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,500,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,0,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_HOLDING_REGISTERS,100,10,benign
READ_HOLDING_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,200,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,300,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,400,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_HOLDING_REGISTERS,500,10,benign
READ_HOLDING_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,600,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,700,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,800,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,900,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,500,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,0,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_HOLDING_REGISTERS,100,10,benign
READ_HOLDING_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,200,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,300,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,400,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_HOLDING_REGISTERS,500,10,benign
READ_HOLDING_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,600,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,700,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,800,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,900,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,500,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,0,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_HOLDING_REGISTERS,100,10,benign
READ_HOLDING_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,200,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,300,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,400,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_HOLDING_REGISTERS,500,10,benign
READ_HOLDING_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,600,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,700,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,800,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,900,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,500,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,0,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_HOLDING_REGISTERS,100,10,benign
READ_HOLDING_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,200,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,300,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,400,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_HOLDING_REGISTERS,500,10,benign
READ_HOLDING_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,600,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,700,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,800,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,900,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,500,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,0,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_HOLDING_REGISTERS,100,10,benign
READ_HOLDING_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,200,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,300,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,400,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_HOLDING_REGISTERS,500,10,benign
READ_HOLDING_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,600,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,700,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,800,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,900,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,500,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,0,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_HOLDING_REGISTERS,100,10,benign
READ_HOLDING_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,200,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,300,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,400,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_HOLDING_REGISTERS,500,10,benign
READ_HOLDING_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,600,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,700,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,800,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,900,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,500,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,0,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_HOLDING_REGISTERS,100,10,benign
READ_HOLDING_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,200,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,300,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,400,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_HOLDING_REGISTERS,500,10,benign
READ_HOLDING_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,600,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,700,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,800,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,900,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,500,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,0,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_HOLDING_REGISTERS,100,10,benign
READ_HOLDING_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,200,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,300,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,400,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_HOLDING_REGISTERS,500,10,benign
READ_HOLDING_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,600,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,700,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,800,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,900,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,500,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,0,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_HOLDING_REGISTERS,100,10,benign
READ_HOLDING_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,200,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,300,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,400,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_HOLDING_REGISTERS,500,10,benign
READ_HOLDING_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,600,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,700,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,800,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,900,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,500,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,0,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_HOLDING_REGISTERS,100,10,benign
READ_HOLDING_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,200,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,300,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,400,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_HOLDING_REGISTERS,500,10,benign
READ_HOLDING_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,600,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,700,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,800,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,900,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,500,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,0,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_HOLDING_REGISTERS,100,10,benign
READ_HOLDING_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,200,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,300,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,400,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_HOLDING_REGISTERS,500,10,benign
READ_HOLDING_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,600,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,700,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,800,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,900,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,500,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,0,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_HOLDING_REGISTERS,100,10,benign
READ_HOLDING_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,200,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,300,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,400,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_HOLDING_REGISTERS,500,10,benign
READ_HOLDING_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,600,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,700,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,800,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,900,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,500,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,0,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_HOLDING_REGISTERS,100,10,benign
READ_HOLDING_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,200,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,300,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,400,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_HOLDING_REGISTERS,500,10,benign
READ_HOLDING_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,600,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,700,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,800,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,900,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,500,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,0,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_HOLDING_REGISTERS,100,10,benign
READ_HOLDING_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,200,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,300,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,400,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_HOLDING_REGISTERS,500,10,benign
READ_HOLDING_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,600,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,700,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,800,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,900,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,500,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,0,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_HOLDING_REGISTERS,100,10,benign
READ_HOLDING_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,200,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,300,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,400,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_HOLDING_REGISTERS,500,10,benign
READ_HOLDING_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,600,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,700,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,800,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,900,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,500,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,0,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_HOLDING_REGISTERS,100,10,benign
READ_HOLDING_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,200,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,300,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,400,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_HOLDING_REGISTERS,500,10,benign
READ_HOLDING_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,600,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,700,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,800,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,900,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,500,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,0,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_HOLDING_REGISTERS,100,10,benign
READ_HOLDING_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,200,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,300,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,400,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_HOLDING_REGISTERS,500,10,benign
READ_HOLDING_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,600,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,700,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,800,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,900,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,500,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,0,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_HOLDING_REGISTERS,100,10,benign
READ_HOLDING_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,200,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,300,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,400,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_HOLDING_REGISTERS,500,10,benign
READ_HOLDING_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,600,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,700,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,800,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,900,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,500,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,0,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_HOLDING_REGISTERS,100,10,benign
READ_HOLDING_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,200,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,300,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,400,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_HOLDING_REGISTERS,500,10,benign
READ_HOLDING_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,600,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,700,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,800,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,900,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,500,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,0,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_HOLDING_REGISTERS,100,10,benign
READ_HOLDING_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,200,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,300,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,400,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_HOLDING_REGISTERS,500,10,benign
READ_HOLDING_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,600,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,700,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,800,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,900,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,500,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,0,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_HOLDING_REGISTERS,100,10,benign
READ_HOLDING_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,200,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,300,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,400,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_HOLDING_REGISTERS,500,10,benign
READ_HOLDING_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,600,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,700,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,800,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,900,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,500,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,0,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_HOLDING_REGISTERS,100,10,benign
READ_HOLDING_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,200,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,300,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,400,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_HOLDING_REGISTERS,500,10,benign
READ_HOLDING_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,600,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,700,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,800,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,900,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,500,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,0,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_HOLDING_REGISTERS,100,10,benign
READ_HOLDING_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,200,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,300,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,400,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_HOLDING_REGISTERS,500,10,benign
READ_HOLDING_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,600,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,700,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,800,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,900,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,500,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,0,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_HOLDING_REGISTERS,100,10,benign
READ_HOLDING_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,200,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,300,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_INPUT_REGISTERS,400,10,benign
READ_INPUT_REGISTERS,51200,1,benign
READ_HOLDING_REGISTERS,500,10,benign
